"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"23399","John Farrow Cotton","M","29","183","86","United States","USA","2000 Summer","2000","Summer","Sydney","Baseball","Baseball Men's Baseball","Gold"
"24281","Yumileidi Cumb Jay","F","29","183","104","Cuba","CUB","2004 Summer","2004","Summer","Athina","Athletics","Athletics Women's Shot Put","Gold"
"12868","Philippe Alain Boisse","M","29","183","80","France","FRA","1984 Summer","1984","Summer","Los Angeles","Fencing","Fencing Men's epee, Team","Silver"
"13300","Julien Bontemps","M","29","183","72","France","FRA","2008 Summer","2008","Summer","Beijing","Sailing","Sailing Men's Windsurfer","Silver"
"16698","Marc Burns","M","29","183","91","Trinidad and Tobago","TTO","2012 Summer","2012","Summer","London","Athletics","Athletics Men's 4 x 100 metres Relay","Silver"
"17348","David Cal Figueroa","M","29","183","86","Spain","ESP","2012 Summer","2012","Summer","London","Canoeing","Canoeing Men's Canadian Singles, 1,000 metres","Silver"
"30605","Antal Dunai (Dujmov)","M","29","183","78","Hungary","HUN","1972 Summer","1972","Summer","Munich","Football","Football Men's Football","Silver"
"2419","Aldair Nascimento dos Santos","M","30","183","76","Brazil","BRA","1996 Summer","1996","Summer","Atlanta","Football","Football Men's Football","Bronze"
"3945","Bo Leif Andersson","M","30","183","71","Sweden","SWE","1992 Winter","1992","Winter","Albertville","Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","Bronze"
"7090","Pter Bakonyi (Buchwald-)","M","30","183","71","Hungary","HUN","1968 Summer","1968","Summer","Mexico City","Fencing","Fencing Men's Sabre, Team","Bronze"
"13286","Klaus-Michael Bonsack","M","30","183","84","East Germany-2","GDR","1972 Winter","1972","Winter","Sapporo","Luge","Luge Mixed (Men)'s Doubles","Bronze"
"18349","Guy Albert Carlton","M","30","183","110","United States","USA","1984 Summer","1984","Summer","Los Angeles","Weightlifting","Weightlifting Men's Heavyweight II","Bronze"
"17489","Facundo Callioni","M","30","183","77","Argentina","ARG","2016 Summer","2016","Summer","Rio de Janeiro","Hockey","Hockey Men's Hockey","Gold"
"17697","Darren Andrew Campbell","M","30","183","83","Great Britain","GBR","2004 Summer","2004","Summer","Athina","Athletics","Athletics Men's 4 x 100 metres Relay","Gold"
"28902","Artur Valeryevich Dmitriyev","M","30","183","82","Russia-1","RUS","1998 Winter","1998","Winter","Nagano","Figure Skating","Figure Skating Mixed Pairs","Gold"
"3324","Pablo ""Pol"" Amat Escud","M","30","183","78","Spain","ESP","2008 Summer","2008","Summer","Beijing","Hockey","Hockey Men's Hockey","Silver"
"11522","Robert Iain Colin ""Bob"" Billingham","M","30","183","109","United States","USA","1988 Summer","1988","Summer","Seoul","Sailing","Sailing Mixed Three Person Keelboat","Silver"
"12907","Claudia Bokel","F","30","183","65","Germany","GER","2004 Summer","2004","Summer","Athina","Fencing","Fencing Women's epee, Team","Silver"
"18335","Aron Lars-Gran Carlsson","M","30","183","91","Sweden","SWE","1980 Summer","1980","Summer","Moskva","Shooting","Shooting Mixed Skeet","Silver"
"22142","Ignacio Cobos Vidal","M","30","183","90","Spain","ESP","1996 Summer","1996","Summer","Atlanta","Hockey","Hockey Men's Hockey","Silver"
"29075","James F. ""Jim"" Doehring","M","30","183","120","United States","USA","1992 Summer","1992","Summer","Barcelona","Athletics","Athletics Men's Shot Put","Silver"
"10612","Lobke Berkhout","F","31","183","70","Netherlands","NED","2012 Summer","2012","Summer","London","Sailing","Sailing Women's Two Person Dinghy","Bronze"
"16927","Leon Edward Butler","M","31","183","75","United States","USA","1924 Summer","1924","Summer","Paris","Rowing","Rowing Men's Coxed Pairs","Bronze"
"25111","Maurizio Damilano","M","31","183","70","Italy","ITA","1988 Summer","1988","Summer","Seoul","Athletics","Athletics Men's 20 kilometres Walk","Bronze"
"31165","Sean Patrick Eadie","M","31","183","98","Australia","AUS","2000 Summer","2000","Summer","Sydney","Cycling","Cycling Men's Team Sprint","Bronze"
"1498","Charles Benedict ""Ben"" Ainslie","M","31","183","90","Great Britain","GBR","2008 Summer","2008","Summer","Beijing","Sailing","Sailing Mixed One Person Dinghy","Gold"
"10543","Pr Jonas Bergqvist","M","31","183","83","Sweden","SWE","1994 Winter","1994","Winter","Lillehammer","Ice Hockey","Ice Hockey Men's Ice Hockey","Gold"
"20427","Aleksey Borisovich Cheremisinov","M","31","183","75","Russia","RUS","2016 Summer","2016","Summer","Rio de Janeiro","Fencing","Fencing Men's Foil, Team","Gold"
"22737","Adolfo Consolini","M","31","183","100","Italy","ITA","1948 Summer","1948","Summer","London","Athletics","Athletics Men's Discus Throw","Gold"
"3491","Anthony Lewis ""Tony"" Amonte","M","31","183","91","United States","USA","2002 Winter","2002","Winter","Salt Lake City","Ice Hockey","Ice Hockey Men's Ice Hockey","Silver"
"14496","James Edward ""Jim"" Bradford","M","31","183","116.5","United States","USA","1960 Summer","1960","Summer","Roma","Weightlifting","Weightlifting Men's Heavyweight","Silver"
"18841","Laurent Aim Cassayet-Armagnac","M","31","183","88","France","FRA","1924 Summer","1924","Summer","Paris","Rugby","Rugby Men's Rugby","Silver"
"24124","Ferenc Csipes","M","31","183","90","Hungary","HUN","1996 Summer","1996","Summer","Atlanta","Canoeing","Canoeing Men's Kayak Fours, 1,000 metres","Silver"
"25166","Ivo Daneu","M","31","183","80","Yugoslavia","YUG","1968 Summer","1968","Summer","Mexico City","Basketball","Basketball Men's Basketball","Silver"
"31473","Anthony John Edwards","M","31","183","72","Australia","AUS","2004 Summer","2004","Summer","Athina","Rowing","Rowing Men's Lightweight Coxless Fours","Silver"
"13717","Edith Bosch","F","32","183","70","Netherlands","NED","2012 Summer","2012","Summer","London","Judo","Judo Women's Middleweight","Bronze"
"17499","George Charles Calnan","M","32","183","NA","United States","USA","1932 Summer","1932","Summer","Los Angeles","Fencing","Fencing Men's Foil, Team","Bronze"
"17499","George Charles Calnan","M","32","183","NA","United States","USA","1932 Summer","1932","Summer","Los Angeles","Fencing","Fencing Men's epee, Team","Bronze"
"29198","Rudolf Dollinger","M","32","183","74","Austria","AUT","1976 Summer","1976","Summer","Montreal","Shooting","Shooting Mixed Free Pistol, 50 metres","Bronze"
"30954","Talant Mushanbetovich Duyshebayev","M","32","183","93","Spain","ESP","2000 Summer","2000","Summer","Sydney","Handball","Handball Men's Handball","Bronze"
"5971","Seimone Delicia Augustus","F","32","183","74","United States","USA","2016 Summer","2016","Summer","Rio de Janeiro","Basketball","Basketball Women's Basketball","Gold"
"13127","Anatoliy Pavlovych Bondarchuk","M","32","183","113","Soviet Union","URS","1972 Summer","1972","Summer","Munich","Athletics","Athletics Men's Hammer Throw","Gold"
"19467","Vladislavas ""Vladas"" esinas","M","32","183","83","Soviet Union","URS","1972 Summer","1972","Summer","Munich","Canoeing","Canoeing Men's Canadian Doubles, 1,000 metres","Gold"
"28781","Andreas Dittmer","M","32","183","83","Germany","GER","2004 Summer","2004","Summer","Athina","Canoeing","Canoeing Men's Canadian Singles, 500 metres","Gold"
"28781","Andreas Dittmer","M","32","183","83","Germany","GER","2004 Summer","2004","Summer","Athina","Canoeing","Canoeing Men's Canadian Singles, 1,000 metres","Silver"
"30480","Dmitry Yevgenyevich Dugin","M","32","183","83","Russia","RUS","2000 Summer","2000","Summer","Sydney","Water Polo","Water Polo Men's Water Polo","Silver"
"3853","Paul Richard Anderson","M","33","183","86","Great Britain","GBR","1968 Summer","1968","Summer","Mexico City","Sailing","Sailing Mixed 5.5 metres","Bronze"
"3831","John Edward Anderson","M","33","183","89","Australia","AUS","1972 Summer","1972","Summer","Munich","Sailing","Sailing Mixed Two Person Keelboat","Gold"
"3864","Thomas James ""Tom"" Anderson","M","33","183","89","Australia","AUS","1972 Summer","1972","Summer","Munich","Sailing","Sailing Mixed Three Person Keelboat","Gold"
"18641","Hamish Clive Carter","M","33","183","75","New Zealand","NZL","2004 Summer","2004","Summer","Athina","Triathlon","Triathlon Men's Olympic Distance","Gold"
"13087","Romano Bonagura","M","33","183","95","Italy-2","ITA","1964 Winter","1964","Winter","Innsbruck","Bobsleigh","Bobsleigh Men's Two","Silver"
"26214","Rachelle De Jong-Viinberg","F","33","183","74","Canada","CAN","2012 Summer","2012","Summer","London","Rowing","Rowing Women's Coxed Eights","Silver"
"7090","Pter Bakonyi (Buchwald-)","M","34","183","71","Hungary","HUN","1972 Summer","1972","Summer","Munich","Fencing","Fencing Men's Sabre, Team","Bronze"
"9792","Dieter Below","M","34","183","82","East Germany","GDR","1976 Summer","1976","Summer","Montreal","Sailing","Sailing Mixed Three Person Keelboat","Bronze"
"4561","Peter Thomas Antonie","M","34","183","82","Australia","AUS","1992 Summer","1992","Summer","Barcelona","Rowing","Rowing Men's Double Sculls","Gold"
"7890","Ian Dallas Barker","M","34","183","76","Great Britain","GBR","2000 Summer","2000","Summer","Sydney","Sailing","Sailing Mixed Skiff","Silver"
"8508","Evert Bastet","M","34","183","90","Canada","CAN","1984 Summer","1984","Summer","Los Angeles","Sailing","Sailing Mixed Two Person Heavyweight Dinghy","Silver"
"2648","Zenny ""Algodo"" de Azevedo","M","35","183","77","Brazil","BRA","1960 Summer","1960","Summer","Roma","Basketball","Basketball Men's Basketball","Bronze"
"1498","Charles Benedict ""Ben"" Ainslie","M","35","183","90","Great Britain","GBR","2012 Summer","2012","Summer","London","Sailing","Sailing Men's One Person Heavyweight Dinghy","Gold"
"22737","Adolfo Consolini","M","35","183","100","Italy","ITA","1952 Summer","1952","Summer","Helsinki","Athletics","Athletics Men's Discus Throw","Silver"
"13127","Anatoliy Pavlovych Bondarchuk","M","36","183","113","Soviet Union","URS","1976 Summer","1976","Summer","Montreal","Athletics","Athletics Men's Hammer Throw","Bronze"
"25537","Flemming Davanger","M","38","183","68","Norway","NOR","2002 Winter","2002","Winter","Salt Lake City","Curling","Curling Men's Curling","Gold"
"6173","Albert ""Albie"" Axelrod","M","39","183","86","United States","USA","1960 Summer","1960","Summer","Roma","Fencing","Fencing Men's Foil, Individual","Bronze"
"33350","Fred Rudolph Etchen, Sr.","M","39","183","NA","United States","USA","1924 Summer","1924","Summer","Paris","Shooting","Shooting Men's Trap, Team","Gold"
"3477","Otto Ammermann","M","43","183","71","West Germany","FRG","1976 Summer","1976","Summer","Montreal","Equestrianism","Equestrianism Mixed Three-Day Event, Team","Silver"
"30431","Cosmo Edmund Duff-Gordon","M","43","183","80","Great Britain","GBR","1906 Summer","1906","Summer","Athina","Fencing","Fencing Men's epee, Team","Silver"
"16360","Erich Buljung","M","44","183","85","United States","USA","1988 Summer","1988","Summer","Seoul","Shooting","Shooting Men's Air Pistol, 10 metres","Silver"
"27773","William Henry Grenfell","M","50","183","89","Great Britain","GBR","1906 Summer","1906","Summer","Athina","Fencing","Fencing Men's epee, Team","Silver"
"2112","Abdullah Al-Rashidi","M","52","183","83","Individual Olympic Athletes","IOA","2016 Summer","2016","Summer","Rio de Janeiro","Shooting","Shooting Men's Skeet","Bronze"
"24182","Timothy John ""Tim"" Cuddihy","M","17","184","84","Australia","AUS","2004 Summer","2004","Summer","Athina","Archery","Archery Men's Individual","Bronze"
"18410","Maurizio Carnino","M","18","184","83","Italy","ITA","1994 Winter","1994","Winter","Lillehammer","Short Track Speed Skating","Short Track Speed Skating Men's 5,000 metres Relay","Gold"
"11799","Matteo Bisiani","M","19","184","85","Italy","ITA","1996 Summer","1996","Summer","Atlanta","Archery","Archery Men's Team","Bronze"
"13515","Mariya Olegovna Borisova","F","19","184","95","Russia","RUS","2016 Summer","2016","Summer","Rio de Janeiro","Water Polo","Water Polo Women's Water Polo","Bronze"
"9067","Clment Beaud","M","19","184","81","Cameroon","CMR","2000 Summer","2000","Summer","Sydney","Football","Football Men's Football","Gold"
"15135","Dirk Brinkmann","M","19","184","79","West Germany","FRG","1984 Summer","1984","Summer","Los Angeles","Hockey","Hockey Men's Hockey","Silver"
"1147","Viktor Ivanovich Ageyev","M","20","184","80","Soviet Union","URS","1956 Summer","1956","Summer","Melbourne","Water Polo","Water Polo Men's Water Polo","Bronze"
"2311","Reinhard Alber","M","20","184","75","West Germany","FRG","1984 Summer","1984","Summer","Los Angeles","Cycling","Cycling Men's Team Pursuit, 4,000 metres","Bronze"
"12317","Jan Blokhuijsen","M","20","184","81","Netherlands","NED","2010 Winter","2010","Winter","Vancouver","Speed Skating","Speed Skating Men's Team Pursuit (8 laps)","Bronze"
"26495","Teun Floris de Nooijer","M","20","184","79","Netherlands","NED","1996 Summer","1996","Summer","Atlanta","Hockey","Hockey Men's Hockey","Gold"
"4841","Daniel Aranzubia Aguado","M","20","184","75","Spain","ESP","2000 Summer","2000","Summer","Sydney","Football","Football Men's Football","Silver"
"143","Desmond ""Des"" Abbott","M","21","184","87","Australia","AUS","2008 Summer","2008","Summer","Beijing","Hockey","Hockey Men's Hockey","Bronze"
"11066","Jol Bettin","M","21","184","76","France","FRA","1988 Summer","1988","Summer","Seoul","Canoeing","Canoeing Men's Canadian Doubles, 500 metres","Bronze"
"11304","Yuliya Valentinovna Bichik","F","21","184","84","Belarus","BLR","2004 Summer","2004","Summer","Athina","Rowing","Rowing Women's Coxless Pairs","Bronze"
"21552","Piotr Jzef Ciela","M","21","184","92","Poland","POL","1976 Summer","1976","Summer","Montreal","Handball","Handball Men's Handball","Bronze"
"27897","Gabriele Detti","M","21","184","79","Italy","ITA","2016 Summer","2016","Summer","Rio de Janeiro","Swimming","Swimming Men's 400 metres Freestyle","Bronze"
"27897","Gabriele Detti","M","21","184","79","Italy","ITA","2016 Summer","2016","Summer","Rio de Janeiro","Swimming","Swimming Men's 1,500 metres Freestyle","Bronze"
"29609","Manuel dos Santos Filho","M","21","184","NA","Brazil","BRA","1960 Summer","1960","Summer","Roma","Swimming","Swimming Men's 100 metres Freestyle","Bronze"
"30636","John Vinzenz Andrew de Villiers ""Vincent"" Duncker","M","21","184","77","Germany","GER","1906 Summer","1906","Summer","Athina","Athletics","Athletics Men's 110 metres Hurdles","Bronze"
"32292","Elisngela Almeida de Oliveira","F","21","184","78","Brazil","BRA","2000 Summer","2000","Summer","Sydney","Volleyball","Volleyball Women's Volleyball","Bronze"
"21404","Serhiy Oleksiyovych Chukhrai","M","21","184","84","Soviet Union","URS","1976 Summer","1976","Summer","Montreal","Canoeing","Canoeing Men's Kayak Fours, 1,000 metres","Gold"
"27193","Ronald Michael ""Ronnie"" Delany","M","21","184","75","Ireland","IRL","1956 Summer","1956","Summer","Melbourne","Athletics","Athletics Men's 1,500 metres","Gold"
"8646","Yelena Nikolayevna Batukhtina-Tyurina","F","21","184","82","Unified Team","EUN","1992 Summer","1992","Summer","Barcelona","Volleyball","Volleyball Women's Volleyball","Silver"
"12303","Steffen Blochwitz","M","21","184","81","East Germany","GDR","1988 Summer","1988","Summer","Seoul","Cycling","Cycling Men's Team Pursuit, 4,000 metres","Silver"
"23767","Hernn Jorge Crespo","M","21","184","80","Argentina","ARG","1996 Summer","1996","Summer","Atlanta","Football","Football Men's Football","Silver"
"25255","Danilo Luiz da Silva","M","21","184","73","Brazil","BRA","2012 Summer","2012","Summer","London","Football","Football Men's Football","Silver"
"4674","Eref Apak","M","22","184","120","Turkey","TUR","2004 Summer","2004","Summer","Athina","Athletics","Athletics Men's Hammer Throw","Bronze"
"15533","Ian Warwick Brown","M","22","184","70","Australia","AUS","1976 Summer","1976","Summer","Montreal","Sailing","Sailing Mixed Two Person Dinghy","Bronze"
"20670","Pierluigi Chicca","M","22","184","70","Italy","ITA","1960 Summer","1960","Summer","Roma","Fencing","Fencing Men's Sabre, Team","Bronze"
"25137","Fedya Damyanov","M","22","184","80","Bulgaria","BUL","1972 Summer","1972","Summer","Munich","Canoeing","Canoeing Men's Canadian Doubles, 1,000 metres","Bronze"
"9511","Daniel N'Dene Bekono","M","22","184","NA","Cameroon","CMR","2000 Summer","2000","Summer","Sydney","Football","Football Men's Football","Gold"
"13589","Kathrin Boron (-Kppen)","F","22","184","77","Germany","GER","1992 Summer","1992","Summer","Barcelona","Rowing","Rowing Women's Double Sculls","Gold"
